154 Channels with RFI = 0.469971% of band;
868;
869;
1742;
1815;
1816;
1817;
2119;
2422;
2616;
2724;
2725;
2726;
3272;
3636;
3637;
4364;
4546;
4849;
5228;
5238;
5456;
6111;
6112;
6368;
6973;
7275;
7276;
7277;
7580;
7581;
7859;
7860;
8187;
9097;
9607;
9704;
10007;
10008;
10481;
10918;
11354;
11828;
12131;
12132;
12228;
12229;
12435;
12738;
13102;
13648;
13976;
14559;
14850;
14862;
15287;
15469;
15470;
15651;
15722;
15723;
15724;
15726;
15772;
16015;
16379;
16682;
16683;
16968;
16986;
17289;
17290;
17471;
17472;
17593;
18199;
18200;
18345;
18346;
18427;
18503;
18563;
18564;
18604;
18706;
18806;
18928;
19109;
19110;
19111;
19219;
19413;
19656;
19716;
19717;
20020;
20021;
20093;
21537;
21823;
21840;
21841;
21858;
22144;
22714;
22715;
22750;
22751;
23588;
23661;
24025;
24267;
24268;
24389;
24571;
24572;
25117;
25336;
25481;
26391;
26695;
26998;
26999;
27301;
27302;
28831;
29122;
29123;
29704;
29705;
29729;
29850;
29931;
30032;
30033;
30336;
30578;
30579;
30740;
30942;
30943;
30945;
31246;
31398;
31452;
31532;
31549;
31550;
31567;
31852;
31853;
32156;
32157;
32326;
32460;